geo_value,EW_stdate,log_viral_load,region,geo_res
Blacksburg,2021-10-31,26.084558002655836,Southwest,sewershed
Blacksburg,2021-11-07,27.162616208046508,Southwest,sewershed
Blacksburg,2021-11-14,26.365172907884524,Southwest,sewershed
Blacksburg,2021-11-21,27.012981407855406,Southwest,sewershed
Blacksburg,2021-11-28,26.789373927050157,Southwest,sewershed
Blacksburg,2021-12-05,27.8216414755372,Southwest,sewershed
Blacksburg,2021-12-12,27.877881193860073,Southwest,sewershed
Blacksburg,2021-12-19,28.049731450786734,Southwest,sewershed
Blacksburg,2021-12-26,28.229857617017252,Southwest,sewershed
Blacksburg,2022-01-02,28.75595071291403,Southwest,sewershed
Blacksburg,2022-01-09,28.02306320370457,Southwest,sewershed
Blacksburg,2022-01-16,28.671297827583693,Southwest,sewershed
Blacksburg,2022-01-23,28.89796871941587,Southwest,sewershed
Blacksburg,2022-01-30,28.6642055992742,Southwest,sewershed
Blacksburg,2022-02-06,28.358569723205825,Southwest,sewershed
Blacksburg,2022-02-13,27.51223757993858,Southwest,sewershed
Blacksburg,2022-02-20,26.763520548223823,Southwest,sewershed
Blacksburg,2022-02-27,26.830288724688664,Southwest,sewershed
Blacksburg,2022-03-06,25.804670201930872,Southwest,sewershed
Blacksburg,2022-03-13,25.753703758338848,Southwest,sewershed
Blacksburg,2022-03-20,25.209652486944535,Southwest,sewershed
Blacksburg,2022-03-27,24.639280863644093,Southwest,sewershed
Blacksburg,2022-04-03,24.518755026118605,Southwest,sewershed
Blacksburg,2022-04-10,27.7171988121696,Southwest,sewershed
Blacksburg,2022-04-17,28.22434796120628,Southwest,sewershed
Blacksburg,2022-04-24,27.37612886629976,Southwest,sewershed
Blacksburg,2022-05-01,28.752698677527654,Southwest,sewershed
Blacksburg,2022-05-08,28.419478476292817,Southwest,sewershed
Blacksburg,2022-05-15,26.88868369117783,Southwest,sewershed
Blacksburg,2022-05-22,27.846132495545493,Southwest,sewershed
Blacksburg,2022-05-29,27.063625140674162,Southwest,sewershed
Blacksburg,2022-06-05,27.28993826674965,Southwest,sewershed
Blacksburg,2022-06-12,27.893385380396037,Southwest,sewershed
Blacksburg,2022-06-19,27.444691537737054,Southwest,sewershed
Blacksburg,2022-06-26,28.029797235885916,Southwest,sewershed
Blacksburg,2022-07-03,27.58811361491727,Southwest,sewershed
Blacksburg,2022-07-10,27.592280287612116,Southwest,sewershed
Blacksburg,2022-07-17,27.870038016399047,Southwest,sewershed
Blacksburg,2022-07-24,27.862132836891934,Southwest,sewershed
Blacksburg,2022-07-31,28.029797235885916,Southwest,sewershed
Blacksburg,2022-08-07,28.459572933494695,Southwest,sewershed
Blacksburg,2022-08-14,27.505457892953203,Southwest,sewershed
Blacksburg,2022-08-21,27.854164667242756,Southwest,sewershed
Blacksburg,2022-08-28,29.281600971693823,Southwest,sewershed
Blacksburg,2022-09-04,29.426108375249278,Southwest,sewershed
Blacksburg,2022-09-11,28.739583735449823,Southwest,sewershed
Blacksburg,2022-09-18,27.915662712597324,Southwest,sewershed
Blacksburg,2022-09-25,26.70126955527126,Southwest,sewershed
Blacksburg,2022-10-02,26.97172195084493,Southwest,sewershed
Blacksburg,2022-10-09,26.319901343584,Southwest,sewershed
Blacksburg,2022-10-16,25.320828440031264,Southwest,sewershed
Blacksburg,2022-10-23,26.634099200872974,Southwest,sewershed
Blacksburg,2022-10-30,25.790815411216993,Southwest,sewershed
Blacksburg,2022-11-06,27.050277019568654,Southwest,sewershed
Blacksburg,2022-11-13,26.67639109353852,Southwest,sewershed
Blacksburg,2022-11-20,26.56390749431981,Southwest,sewershed
Blacksburg,2022-11-27,27.61846476552101,Southwest,sewershed
Blacksburg,2022-12-04,27.798628267377097,Southwest,sewershed
Blacksburg,2022-12-11,28.25690235000944,Southwest,sewershed
Blacksburg,2022-12-18,27.06009156809285,Southwest,sewershed
Blacksburg,2022-12-25,28.03188736141524,Southwest,sewershed
Blacksburg,2023-01-01,27.438799797484094,Southwest,sewershed
Blacksburg,2023-01-08,27.751001784048732,Southwest,sewershed
Blacksburg,2023-01-15,28.06750391949644,Southwest,sewershed
Blacksburg,2023-01-22,28.867522488571133,Southwest,sewershed
Blacksburg,2023-01-29,29.023526737047717,Southwest,sewershed
Blacksburg,2023-02-05,28.32095801258703,Southwest,sewershed
Blacksburg,2023-02-12,26.813766317496984,Southwest,sewershed
Blacksburg,2023-02-19,27.290637056780653,Southwest,sewershed
Blacksburg,2023-02-26,26.38983618086053,Southwest,sewershed
Blacksburg,2023-03-05,26.19858138336093,Southwest,sewershed
Blacksburg,2023-03-12,26.548808899935615,Southwest,sewershed
Blacksburg,2023-03-19,26.972329036070207,Southwest,sewershed
Blacksburg,2023-03-26,27.065319060182,Southwest,sewershed
Blacksburg,2023-04-02,26.001562678725854,Southwest,sewershed
Blacksburg,2023-04-09,26.35208240460646,Southwest,sewershed
Blacksburg,2023-04-16,26.62453118043834,Southwest,sewershed
Blacksburg,2023-04-23,25.794025695118457,Southwest,sewershed
Blacksburg,2023-04-30,25.66123407867083,Southwest,sewershed
Blacksburg,2023-05-07,25.910448736542673,Southwest,sewershed
Blacksburg,2023-05-14,26.58789678712214,Southwest,sewershed
Blacksburg,2023-05-21,25.70925698693636,Southwest,sewershed
Blacksburg,2023-05-28,25.59965339785491,Southwest,sewershed
Blacksburg,2023-06-04,26.00873195481826,Southwest,sewershed
Blacksburg,2023-06-11,24.818248880225763,Southwest,sewershed
Blacksburg,2023-06-18,24.910711850919476,Southwest,sewershed
Blacksburg,2023-06-25,25.357240179244656,Southwest,sewershed
Blacksburg,2023-07-02,25.603045558810933,Southwest,sewershed
Blacksburg,2023-07-09,24.704752247945272,Southwest,sewershed
Blacksburg,2023-07-16,26.14140651520106,Southwest,sewershed
Blacksburg,2023-07-23,25.692613545586365,Southwest,sewershed
Blacksburg,2023-07-30,26.684656297636252,Southwest,sewershed
Blacksburg,2023-08-06,26.267149188760406,Southwest,sewershed
Blacksburg,2023-08-13,26.135922306900788,Southwest,sewershed
Blacksburg,2023-08-20,27.61880304318811,Southwest,sewershed
Blacksburg,2023-08-27,26.71512085654593,Southwest,sewershed
Blacksburg,2023-09-03,27.47326421246165,Southwest,sewershed
Blacksburg,2023-09-10,27.107069133257163,Southwest,sewershed
Blacksburg,2023-09-17,26.95557681193388,Southwest,sewershed
Blacksburg,2023-09-24,26.002316728636053,Southwest,sewershed
Blacksburg,2023-10-01,25.753361892593293,Southwest,sewershed
Blacksburg,2023-10-08,25.07086439057924,Southwest,sewershed
Blacksburg,2023-10-15,25.56493559204727,Southwest,sewershed
Blacksburg,2023-10-22,26.327910910365,Southwest,sewershed
Blacksburg,2023-10-29,26.812842615035866,Southwest,sewershed
Blacksburg,2023-11-05,26.47746344638826,Southwest,sewershed
Blacksburg,2023-11-12,26.22439075192409,Southwest,sewershed
Blacksburg,2023-11-19,26.54631173242943,Southwest,sewershed
Blacksburg,2023-11-26,27.01197185640089,Southwest,sewershed
Blacksburg,2023-12-03,27.154736925881153,Southwest,sewershed
Blacksburg,2023-12-10,27.813981153779753,Southwest,sewershed
Blacksburg,2023-12-17,27.681825358722598,Southwest,sewershed
Blacksburg,2023-12-24,26.340036934612982,Southwest,sewershed
Blacksburg,2023-12-31,26.510915409210554,Southwest,sewershed
Blacksburg,2024-01-07,27.173686342575916,Southwest,sewershed
Blacksburg,2024-01-14,27.299032714298463,Southwest,sewershed
Blacksburg,2024-01-21,27.59527311507601,Southwest,sewershed
Blacksburg,2024-01-28,28.180460575821318,Southwest,sewershed
Boat Harbor,2023-03-12,26.121428538464162,Eastern,sewershed
Boat Harbor,2023-03-19,25.733901131042668,Eastern,sewershed
Boat Harbor,2023-03-26,26.121428538464162,Eastern,sewershed
Boat Harbor,2023-04-02,26.50400935273874,Eastern,sewershed
Boat Harbor,2023-04-09,26.68169052997619,Eastern,sewershed
Boat Harbor,2023-04-16,26.472658822854665,Eastern,sewershed
Boat Harbor,2023-04-23,26.525384212323473,Eastern,sewershed
Boat Harbor,2023-05-07,26.036471815988197,Eastern,sewershed
Boat Harbor,2023-05-14,26.04627581608482,Eastern,sewershed
Boat Harbor,2023-05-21,22.28141045499296,Eastern,sewershed
Boat Harbor,2023-05-28,24.376518113417195,Eastern,sewershed
Boat Harbor,2023-06-04,24.53877794199371,Eastern,sewershed
Boat Harbor,2023-06-11,25.68611046720632,Eastern,sewershed
Boat Harbor,2023-06-18,26.302995662932634,Eastern,sewershed
Boat Harbor,2023-06-25,27.016685115792892,Eastern,sewershed
Boat Harbor,2023-07-02,24.929449880924047,Eastern,sewershed
Boat Harbor,2023-07-09,25.543547402551447,Eastern,sewershed
Boat Harbor,2023-07-16,24.840675672099508,Eastern,sewershed
Boat Harbor,2023-07-23,26.40001963921469,Eastern,sewershed
Boat Harbor,2023-07-30,25.236320734026695,Eastern,sewershed
Boat Harbor,2023-08-06,26.998027858188347,Eastern,sewershed
Boat Harbor,2023-08-13,26.830288724688664,Eastern,sewershed
Boat Harbor,2023-08-20,26.121428538464162,Eastern,sewershed
Boat Harbor,2023-08-27,24.033808850340435,Eastern,sewershed
Boat Harbor,2023-09-03,24.7177900638863,Eastern,sewershed
Boat Harbor,2023-09-10,25.275035246207388,Eastern,sewershed
Boat Harbor,2023-09-17,26.770638015992688,Eastern,sewershed
Boat Harbor,2023-09-24,26.195536510617885,Eastern,sewershed
Boat Harbor,2023-10-01,25.91622268783662,Eastern,sewershed
Boat Harbor,2023-10-08,25.30106482613837,Eastern,sewershed
Boat Harbor,2023-10-15,26.606588225434688,Eastern,sewershed
Boat Harbor,2023-10-22,25.1845656525148,Eastern,sewershed
Boat Harbor,2023-10-29,26.625899170347775,Eastern,sewershed
Boat Harbor,2023-11-05,25.051364129594738,Eastern,sewershed
Boat Harbor,2023-11-12,26.036471815988197,Eastern,sewershed
Boat Harbor,2023-11-19,26.72715290405295,Eastern,sewershed
Boat Harbor,2023-11-26,27.135084104656308,Eastern,sewershed
Boat Harbor,2023-12-03,25.650519522103615,Eastern,sewershed
Boat Harbor,2023-12-10,25.567452923405,Eastern,sewershed
Boat Harbor,2023-12-17,27.001787261112256,Eastern,sewershed
Boat Harbor,2023-12-31,27.67981128009798,Eastern,sewershed
Boat Harbor,2024-01-07,27.885663334302127,Eastern,sewershed
Boat Harbor,2024-01-14,27.382559756630048,Eastern,sewershed
Boat Harbor,2024-01-21,28.695731852920975,Eastern,sewershed
Boat Harbor,2024-01-28,27.877881193860073,Eastern,sewershed
Broad Run,2022-09-25,26.291610340707507,Northern,sewershed
Broad Run,2022-10-02,26.867451471072055,Northern,sewershed
Broad Run,2022-10-16,26.709717842230848,Northern,sewershed
Broad Run,2022-10-23,27.67981128009798,Northern,sewershed
Broad Run,2022-10-30,27.753238748652798,Northern,sewershed
Broad Run,2022-11-06,26.558076574009014,Northern,sewershed
Broad Run,2022-11-13,27.40160795160074,Northern,sewershed
Broad Run,2022-11-20,24.894571440304638,Northern,sewershed
Broad Run,2022-11-27,27.650823743224727,Northern,sewershed
Broad Run,2022-12-04,28.029797235885916,Northern,sewershed
Broad Run,2022-12-11,28.329155837999533,Northern,sewershed
Broad Run,2022-12-18,28.712826286280276,Northern,sewershed
Broad Run,2023-01-08,28.939353935578726,Northern,sewershed
Broad Run,2023-01-22,27.73538113125279,Northern,sewershed
Broad Run,2023-01-29,27.74434980123555,Northern,sewershed
Broad Run,2023-02-05,28.616837910451313,Northern,sewershed
Broad Run,2023-02-12,28.009457551648794,Northern,sewershed
Broad Run,2023-02-26,26.17430429051211,Northern,sewershed
Broad Run,2023-03-05,25.255865330099667,Northern,sewershed
Broad Run,2023-03-12,26.61214379527929,Northern,sewershed
Broad Run,2023-03-19,27.877881193860073,Northern,sewershed
Broad Run,2023-03-26,27.325853729135748,Northern,sewershed
Broad Run,2023-04-02,25.785860869973376,Northern,sewershed
Broad Run,2023-04-09,27.009263931455276,Northern,sewershed
Broad Run,2023-04-16,26.93386591397106,Northern,sewershed
Broad Run,2023-04-23,26.54631173242943,Northern,sewershed
Broad Run,2023-04-30,27.068902197775007,Northern,sewershed
Broad Run,2023-05-07,25.859064273996673,Northern,sewershed
Broad Run,2023-05-14,26.507091019276146,Northern,sewershed
Broad Run,2023-05-21,25.927272524023206,Northern,sewershed
Broad Run,2023-06-04,28.34397092378467,Northern,sewershed
Broad Run,2023-06-11,27.115182950339012,Northern,sewershed
Broad Run,2023-06-25,26.660802042028838,Northern,sewershed
Broad Run,2023-07-09,27.096585626523424,Northern,sewershed
Broad Run,2023-07-16,24.602765650668996,Northern,sewershed
Broad Run,2023-07-23,25.870760313759863,Northern,sewershed
Broad Run,2023-07-30,27.101692020597998,Northern,sewershed
Broad Run,2023-08-06,27.400349298193547,Northern,sewershed
Broad Run,2023-08-13,27.49405526085539,Northern,sewershed
Broad Run,2023-08-20,26.228597372878774,Northern,sewershed
Broad Run,2023-08-27,25.910651642787165,Northern,sewershed
Broad Run,2023-09-10,27.321774865560926,Northern,sewershed
Broad Run,2023-09-17,27.995664229516457,Northern,sewershed
Broad Run,2023-09-24,26.763520548223823,Northern,sewershed
Broad Run,2023-10-01,26.17000320861272,Northern,sewershed
Broad Run,2023-10-15,27.227554010483058,Northern,sewershed
Broad Run,2023-10-22,27.20484296622284,Northern,sewershed
Broad Run,2023-10-29,26.961590461985917,Northern,sewershed
Broad Run,2023-11-05,26.540376996909615,Northern,sewershed
Broad Run,2023-11-12,27.068902197775007,Northern,sewershed
Broad Run,2023-11-19,27.14651280047993,Northern,sewershed
Broad Run,2023-11-26,27.813342672722502,Northern,sewershed
Broad Run,2023-12-03,26.494706960076424,Northern,sewershed
Broad Run,2023-12-10,27.707982157064677,Northern,sewershed
Broad Run,2023-12-17,28.39648895806812,Northern,sewershed
Broad Run,2024-01-07,28.518912373281005,Northern,sewershed
Broad Run,2024-01-21,28.82796930531752,Northern,sewershed
Broad Run,2024-01-28,28.719583068743155,Northern,sewershed
Clintwood,2022-06-12,22.264424908627216,Southwest,sewershed
Clintwood,2022-06-19,21.50259071374741,Southwest,sewershed
Clintwood,2022-06-26,26.671300826127055,Southwest,sewershed
Clintwood,2022-07-03,24.048301857643,Southwest,sewershed
Clintwood,2022-07-10,22.87269975044628,Southwest,sewershed
Clintwood,2022-07-17,22.95328023710562,Southwest,sewershed
Clintwood,2022-07-24,21.008444779180074,Southwest,sewershed
Clintwood,2022-07-31,22.56222690765876,Southwest,sewershed
Clintwood,2022-08-07,23.208172486734412,Southwest,sewershed
Clintwood,2022-08-14,25.45065365565875,Southwest,sewershed
Clintwood,2022-08-21,24.923470789867988,Southwest,sewershed
Clintwood,2022-08-28,25.238511315406516,Southwest,sewershed
Clintwood,2022-09-04,23.850026372906804,Southwest,sewershed
Clintwood,2022-09-18,21.416413017506354,Southwest,sewershed
Clintwood,2022-09-25,20.772056001115843,Southwest,sewershed
Clintwood,2022-10-02,21.77058483122697,Southwest,sewershed
Clintwood,2022-10-09,20.818576016750736,Southwest,sewershed
Clintwood,2022-10-16,20.539342998785482,Southwest,sewershed
Clintwood,2022-10-23,22.467234642338116,Southwest,sewershed
Clintwood,2022-10-30,22.493120470786415,Southwest,sewershed
Clintwood,2022-11-06,22.516690585493528,Southwest,sewershed
Clintwood,2022-11-13,22.320631168146242,Southwest,sewershed
Clintwood,2022-11-20,25.71369842372515,Southwest,sewershed
Clintwood,2022-11-27,26.148215854427814,Southwest,sewershed
Clintwood,2022-12-04,,Southwest,sewershed
Clintwood,2022-12-11,21.299879201250405,Southwest,sewershed
Clintwood,2022-12-18,21.115307924722433,Southwest,sewershed
Clintwood,2022-12-25,25.88232113616094,Southwest,sewershed
Clintwood,2023-01-01,23.383525374212272,Southwest,sewershed
Clintwood,2023-01-08,23.93813364041707,Southwest,sewershed
Clintwood,2023-01-15,24.05903541328611,Southwest,sewershed
Clintwood,2023-01-22,23.424627049897826,Southwest,sewershed
Clintwood,2023-01-29,24.976037635763028,Southwest,sewershed
Clintwood,2023-02-05,21.391095209522067,Southwest,sewershed
Clintwood,2023-02-12,23.025850929940457,Southwest,sewershed
Clintwood,2023-02-19,21.560513361480112,Southwest,sewershed
Clintwood,2023-02-26,22.244964835072505,Southwest,sewershed
Clintwood,2023-03-05,,Southwest,sewershed
Clintwood,2023-03-12,20.461901072812005,Southwest,sewershed
Clintwood,2023-03-19,,Southwest,sewershed
Clintwood,2023-03-26,22.960778933196742,Southwest,sewershed
Clintwood,2023-04-02,23.035801260793622,Southwest,sewershed
Clintwood,2023-04-09,21.854667948437513,Southwest,sewershed
Clintwood,2023-04-16,19.39145966111059,Southwest,sewershed
Clintwood,2023-04-23,,Southwest,sewershed
Clintwood,2023-04-30,20.3793660844964,Southwest,sewershed
Clintwood,2023-05-07,,Southwest,sewershed
Clintwood,2023-05-14,,Southwest,sewershed
Clintwood,2023-05-21,,Southwest,sewershed
Clintwood,2023-05-28,22.153577083483075,Southwest,sewershed
Clintwood,2023-06-04,20.512544805630757,Southwest,sewershed
Clintwood,2023-06-11,19.75040475358386,Southwest,sewershed
Clintwood,2023-06-18,20.12542883619079,Southwest,sewershed
Clintwood,2023-06-25,20.17681303553727,Southwest,sewershed
Clintwood,2023-07-02,21.03075053669437,Southwest,sewershed
Clintwood,2023-07-09,19.49568316698134,Southwest,sewershed
Clintwood,2023-07-16,,Southwest,sewershed
Clintwood,2023-07-23,,Southwest,sewershed
Clintwood,2023-07-30,20.312285548150136,Southwest,sewershed
Clintwood,2023-08-06,21.861098838767802,Southwest,sewershed
Clintwood,2023-08-13,24.048301857643,Southwest,sewershed
Clintwood,2023-08-20,22.396617075124162,Southwest,sewershed
Clintwood,2023-08-27,19.186148586091935,Southwest,sewershed
Clintwood,2023-09-03,18.363051631115727,Southwest,sewershed
Clintwood,2023-09-10,21.167951658207855,Southwest,sewershed
Clintwood,2023-09-17,20.97790805531999,Southwest,sewershed
Clintwood,2023-09-24,20.16114691879287,Southwest,sewershed
Clintwood,2023-10-01,20.450143915825958,Southwest,sewershed
Clintwood,2023-10-08,19.218187939836554,Southwest,sewershed
Clintwood,2023-10-15,20.96228273741691,Southwest,sewershed
Clintwood,2023-10-22,19.0140075892301,Southwest,sewershed
Clintwood,2023-10-29,22.87269975044628,Southwest,sewershed
Clintwood,2023-11-05,23.4111133307311,Southwest,sewershed
Clintwood,2023-11-12,18.187486856784652,Southwest,sewershed
Clintwood,2023-11-19,26.780049850175036,Southwest,sewershed
Clintwood,2023-11-26,22.91156178353833,Southwest,sewershed
Clintwood,2023-12-03,22.36420241643988,Southwest,sewershed
Clintwood,2023-12-10,,Southwest,sewershed
Clintwood,2023-12-17,21.236089463375073,Southwest,sewershed
Clintwood,2023-12-24,22.772248171141538,Southwest,sewershed
Clintwood,2023-12-31,22.33270374938051,Southwest,sewershed
Clintwood,2024-01-07,23.355154677083057,Southwest,sewershed
Clintwood,2024-01-14,24.47746475718099,Southwest,sewershed
Clintwood,2024-01-21,22.673452542768985,Southwest,sewershed
Clintwood,2024-01-28,,Southwest,sewershed
Coeburn Norton Wise,2021-09-12,26.276225421868027,Southwest,sewershed
